Ghana,,,,,,,9000.0,0.0,4000.0,4000.0,0.0,5000.0,541000.0,128000.0,47000.0,55000.0,91000.0,76000.0,93000.0,0.0,88000.0,13000.0,283000.0,432000.0,55000.0,14000.0,310000.0,48000.0,97000.0,59000.0,43000.0
Greece,121000.0,53000.0,285000.0,479000.0,200000.0,105000.0,105000.0,113000.0,138000.0,123000.0,52000.0,279000.0,164000.0,247000.0,154000.0,243000.0,265000.0,360000.0,875000.0,1475000.0,1220000.0,1213000.0,1035000.0,724000.0,825000.0,861000.0,852000.0,1549000.0,885000.0,647000.0,631000.0
Grenada,,,,,,74000.0,,,,,,,0.0,0.0,0.0,0.0,1000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,8000.0,4000.0,0.0,5000.0
Guatemala,196000.0,342000.0,388000.0,599000.0,476000.0,315000.0,392000.0,293000.0,204000.0,205000.0,122000.0,175000.0,110000.0,114000.0,218000.0,297000.0,368000.0,387000.0,298000.0,210000.0,127000.0,142000.0,109000.0,198000.0,142000.0,241000.0,227000.0,241000.0,240000.0,225000.0,239000.0
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,1000.0,32000.0,39000.0,4000.0,1000.0
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.0,0.0,0.0,0.0,3000.0,,
Guyana,,,,,,,,,,,2000.0,26000.0,2000.0,1000.0,2000.0,0.0,6000.0,12000.0,98000.0,10000.0,243000.0,23000.0,40000.0,282000.0,159000.0,39000.0,5000.0,2000.0,2000.0,2000.0,0.0
Haiti,,,,,,,,,,,,,,,,,,,,,,,,1000.0,8000.0,1000.0,1000.0,0.0,0.0,6000.0,33000.0
Honduras,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,193000.0,250000.0,14000.0,1000.0,2000.0,1000.0,1000.0,1000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,19000.0,287000.0,68000.0,0.0,0.0,1000.0
Hungary,1057000.0,168000.0,451000.0,1609000.0,8132000.0,4570000.0,4522000.0,2988000.0,3883000.0,2411000.0,2978000.0,3985000.0,5049000.0,7929000.0,9642000.0,11115000.0,14496000.0,19016000.0,14217000.0,15559000.0,21726000.0,17117000.0,15571000.0,17595000.0,733000.0,530000.0,641000.0,650000.0,681000.0,795000.0,1037000.0
Iceland,,,,,,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,1000.0,0.0,0.0,8000.0,2000.0,7000.0,2000.0,11000.0,4000.0,6000.0,9000.0
